45.353314	-129.813292	-751.302960
45.355500	-129.812542	-752.251875
45.357687	-129.811791	-753.190975
45.359640	-129.810207	-754.719676
45.361889	-129.810267	-758.097706
45.363978	-129.811451	-756.517204
45.365410	-129.808990	-762.680627
45.367624	-129.808432	-768.012439
45.369149	-129.810779	-767.690170
45.371213	-129.809510	-774.188269
45.373232	-129.810912	-782.035146
45.375383	-129.809976	-785.558779
45.377563	-129.810761	-792.278515
45.379725	-129.809882	-794.771543
45.381843	-129.810959	-798.604719
45.384058	-129.810404	-799.734495
45.386112	-129.809103	-803.043342
45.387977	-129.807317	-806.186614
45.389957	-129.805801	-808.774136
45.392089	-129.804784	-814.834445
45.394275	-129.805533	-818.641505
45.395840	-129.803239	-822.905698
45.398027	-129.803989	-824.254050
45.400275	-129.803889	-827.471352
45.402272	-129.802419	-828.909098
45.403202	-129.799511	-829.813997
45.405401	-129.798836	-830.413936
45.407609	-129.798235	-837.345667
45.409795	-129.797476	-837.916396
45.411794	-129.796013	-841.969491
45.414036	-129.795753	-844.622843
45.415994	-129.794185	-854.260944
45.418180	-129.793428	-854.762133
45.420425	-129.793219	-851.991009
45.422662	-129.792896	-857.170307
45.424601	-129.791276	-859.336981
45.424837	-129.788099	-858.826169
45.426899	-129.786822	-861.580303
45.429028	-129.785788	-863.154836
45.430861	-129.783936	-868.718956
45.433041	-129.784724	-868.708748
45.434555	-129.782361	-872.853520
45.436381	-129.780495	-875.355343
45.438626	-129.780290	-879.878481
45.439328	-129.777255	-885.359639
45.441494	-129.778116	-887.235063
45.443737	-129.777893	-895.715288
45.445964	-129.778346	-896.558017
45.447535	-129.776058	-899.083574
45.449488	-129.774473	-904.892290
45.451648	-129.775364	-909.325855
45.453204	-129.773056	-913.743928
45.453360	-129.769868	-915.598007
45.453121	-129.766689	-915.663949
45.454370	-129.764032	-920.268224
45.453992	-129.760881	-922.729080
45.455533	-129.758552	-928.159316
45.457492	-129.756982	-931.997974
45.459238	-129.754967	-934.118751
45.461406	-129.754110	-936.737972
45.462776	-129.751579	-948.623327
45.464970	-129.750875	-948.707037
45.467151	-129.750098	-956.961965
45.469397	-129.750292	-959.274350
45.471532	-129.749286	-962.362835
45.472517	-129.746411	-964.332732
45.474766	-129.746473	-967.909767
45.476804	-129.745121	-971.467912
45.479041	-129.744792	-978.525598
45.481259	-129.744260	-980.756558
45.483466	-129.743638	-986.643221
45.485646	-129.742853	-991.053594
45.487636	-129.741361	-996.340427
45.489831	-129.740662	-996.203757
45.492080	-129.740727	-997.136028
45.492985	-129.737800	-1003.873914
45.494826	-129.735962	-1008.636557
45.497022	-129.735269	-1008.436289
45.499264	-129.735008	-1010.749649
45.501419	-129.735927	-1015.711171
45.502429	-129.733069	-1018.362744
45.504007	-129.730789	-1022.931201
45.506080	-129.729546	-1024.307990
45.508277	-129.728858	-1024.016433
45.510474	-129.728171	-1023.715062
45.512671	-129.727484	-1023.403877
45.514193	-129.725127	-1025.806267
45.514213	-129.721927	-1026.697660
45.514411	-129.718740	-1030.296021
45.516611	-129.718071	-1029.944765
45.518834	-129.717575	-1030.616383
45.521034	-129.716905	-1030.243080
45.523256	-129.717404	-1032.729252
45.524353	-129.714610	-1033.268973
45.525957	-129.712369	-1042.075564
45.526245	-129.709195	-1043.517048
45.527898	-129.707024	-1044.736042
45.530101	-129.706371	-1044.279444
45.532249	-129.707321	-1044.121877
45.534175	-129.705666	-1048.755854
45.536253	-129.704441	-1049.911421
45.537793	-129.702108	-1054.244255
45.539995	-129.701451	-1057.465048
45.541503	-129.699076	-1059.537718
45.543130	-129.696865	-1063.743621
45.543567	-129.693725	-1069.059225
45.545802	-129.693355	-1071.390691
45.548007	-129.692721	-1070.773959
45.550212	-129.692087	-1070.147412
45.552066	-129.690273	-1073.346340
45.554084	-129.688858	-1074.176511
45.555636	-129.686540	-1078.576932
45.557348	-129.688616	-1082.888481
45.559590	-129.688891	-1085.954692
45.561795	-129.688258	-1085.230354
45.563492	-129.686156	-1089.603908
45.565673	-129.686931	-1098.787784
45.567506	-129.685075	-1101.742944
45.569751	-129.685281	-1104.558707
45.571591	-129.683437	-1107.648197
45.573797	-129.682809	-1106.804516
45.576003	-129.682180	-1105.951019
45.577895	-129.680448	-1107.617002
45.580144	-129.680508	-1114.765546
45.581765	-129.678287	-1117.292263
45.583123	-129.675733	-1116.708171
45.585167	-129.677073	-1118.684244
45.587396	-129.676645	-1120.459917
45.589381	-129.675137	-1120.204732
45.589671	-129.671959	-1121.651299
45.590202	-129.668846	-1122.055866
45.589923	-129.665667	-1129.165439
45.591904	-129.664148	-1129.589695
45.593579	-129.662008	-1129.763006
45.593287	-129.658830	-1128.732862
45.595499	-129.658246	-1127.702631
45.595119	-129.655089	-1122.463763
45.597246	-129.654047	-1130.436796
45.598889	-129.651858	-1132.041483
45.601117	-129.651414	-1135.013861
45.603322	-129.650792	-1145.318060
45.605304	-129.649276	-1149.659702
45.606956	-129.647101	-1150.861038
45.608701	-129.645077	-1151.475411
45.610921	-129.644564	-1155.835748
45.612642	-129.642500	-1158.700540
45.614719	-129.641268	-1161.931085
45.616710	-129.639776	-1163.537987
45.618343	-129.637571	-1167.326514
45.620231	-129.635828	-1170.296501
45.619508	-129.632792	-1169.224088
45.621473	-129.631230	-1170.400869
45.623605	-129.632252	-1172.120731
45.625814	-129.631646	-1174.197529
45.627854	-129.630292	-1176.790611
45.629962	-129.629174	-1178.960952
45.631295	-129.626591	-1181.305621
45.633132	-129.624741	-1185.694356
45.635381	-129.624653	-1186.366514
45.637600	-129.624128	-1184.918866
45.639820	-129.623602	-1183.461402
45.642025	-129.624228	-1175.533007
45.644094	-129.625486	-1179.330191
45.646302	-129.626100	-1181.489810
45.647398	-129.623300	-1187.568795
45.649366	-129.621747	-1190.925238
45.651585	-129.621221	-1189.377773
45.653535	-129.619622	-1192.159985
45.655358	-129.617743	-1197.044300
45.657485	-129.618789	-1198.764018
45.659661	-129.619605	-1200.107342
45.661898	-129.619939	-1199.387590
45.663350	-129.617489	-1206.690531
45.663925	-129.614387	-1208.205368
45.665674	-129.612367	-1209.655361
45.667702	-129.610979	-1210.800580
45.669547	-129.609143	-1212.156608
45.671769	-129.608638	-1210.413042
45.673606	-129.606787	-1212.787228
45.675834	-129.606748	-1247.689587
45.678056	-129.606245	-1245.801707
45.680170	-129.605148	-1246.809540
45.681611	-129.602683	-1248.051157
45.683835	-129.603171	-1248.550306
45.686066	-129.603576	-1247.702941
45.688313	-129.603745	-1250.559237
45.690546	-129.604138	-1249.805952
45.692793	-129.603992	-1246.421869
45.695025	-129.604392	-1249.861027
45.696753	-129.602336	-1249.909376
45.698935	-129.601550	-1248.971027
45.700922	-129.600058	-1264.059302
45.703101	-129.599257	-1263.099477
45.704564	-129.601694	-1259.438056
45.706293	-129.599640	-1259.329960
45.707533	-129.596960	-1257.721455
45.709755	-129.596464	-1255.578488
45.710646	-129.593516	-1260.069436
45.712846	-129.592843	-1263.014001
45.712908	-129.589633	-1262.157436
45.714807	-129.587914	-1269.747167
45.716664	-129.586101	-1270.138962
45.718633	-129.584549	-1270.549649
45.720836	-129.585201	-1269.474584
45.722970	-129.586219	-1272.826683
45.725105	-129.587229	-1275.244496
45.727340	-129.586856	-1276.570050
45.729483	-129.587830	-1274.962044
45.731593	-129.586715	-1274.285259
45.732678	-129.589529	-1271.633210
45.734902	-129.590013	-1272.162840
45.736975	-129.588765	-1276.754722
45.738976	-129.587298	-1276.164859
45.741217	-129.587584	-1276.424678
45.743320	-129.586442	-1275.777162
45.745182	-129.584639	-1277.078202
45.747185	-129.586101	-1280.948248
45.748903	-129.588175	-1284.048412
45.749843	-129.591093	-1291.685262
45.752044	-129.590439	-1300.360539
45.754273	-129.590877	-1302.710391
45.756337	-129.592156	-1302.446533
45.758557	-129.591640	-1299.793286
45.760807	-129.591663	-1302.096955
45.762484	-129.589521	-1301.732192
45.764717	-129.589140	-1306.151603
45.766958	-129.588851	-1308.358172
45.768932	-129.587309	-1307.394606
45.770357	-129.584821	-1308.425188
45.771737	-129.582283	-1306.968793
45.773729	-129.580790	-1305.805314
45.775440	-129.578702	-1308.063798
45.777503	-129.577420	-1308.124807
45.779753	-129.577390	-1305.405580
45.780023	-129.574200	-1314.718856
45.781956	-129.572556	-1317.179675
45.783372	-129.570058	-1321.668716
45.785503	-129.571088	-1322.031769
45.787734	-129.571505	-1320.672574
45.789970	-129.571155	-1324.493647
45.791646	-129.569010	-1327.470323
45.793847	-129.568342	-1326.398140
45.795671	-129.570225	-1331.035161
45.797266	-129.567957	-1332.214473
45.799419	-129.567023	-1333.006076
45.801384	-129.565459	-1333.192741
45.803482	-129.564298	-1335.121724
45.805368	-129.562544	-1336.751764
45.807307	-129.564174	-1336.258940
45.809485	-129.563368	-1335.401918
45.809871	-129.560198	-1338.474965
45.811927	-129.558893	-1342.604355
45.814172	-129.559086	-1345.793755
45.816396	-129.558604	-1346.408251
45.818450	-129.559917	-1349.369513
45.820179	-129.561976	-1347.761670
45.822418	-129.562287	-1349.292273
45.824589	-129.563133	-1347.828274
45.826817	-129.562700	-1352.786527
45.829055	-129.563038	-1355.546827
45.831063	-129.564488	-1353.244296
45.832904	-129.562639	-1357.090080
45.835152	-129.562743	-1351.895990
45.837108	-129.564333	-1348.260696
45.839332	-129.563848	-1344.704260
45.841152	-129.561958	-1350.816967
45.843243	-129.560769	-1351.000069
45.844865	-129.558540	-1354.270149
45.847097	-129.558132	-1353.561582
45.849270	-129.558955	-1362.450687
45.851383	-129.560060	-1361.915488
45.853580	-129.560755	-1363.270577
45.855431	-129.558926	-1365.696147
45.857634	-129.559576	-1367.142186
45.858970	-129.556985	-1367.553662
45.859430	-129.553833	-1369.305117
45.861589	-129.552933	-1372.426875
45.863819	-129.553364	-1370.445408
45.865725	-129.555074	-1374.234044
45.867115	-129.552542	-1373.419907
45.868081	-129.549633	-1370.737168
45.869965	-129.547879	-1380.463551
45.872136	-129.548722	-1381.391660
45.874234	-129.547558	-1384.395248
45.875751	-129.545180	-1385.563553
45.877942	-129.544452	-1390.972660
45.879837	-129.546187	-1392.268497
45.881836	-129.544708	-1394.215853
45.884078	-129.544983	-1394.696296
45.886003	-129.543316	-1395.091581
45.888239	-129.542961	-1395.210174
45.890067	-129.541083	-1396.339742
45.890840	-129.538058	-1397.213258
45.893090	-129.538095	-1399.581599
45.893434	-129.534912	-1404.508094
45.894855	-129.532414	-1403.852500
45.894745	-129.529196	-1401.331092
45.895724	-129.526296	-1403.822161
45.897973	-129.526351	-1397.028226
45.899697	-129.524283	-1399.902549
45.901931	-129.523899	-1395.413740
45.904060	-129.522861	-1395.047498
45.905888	-129.520981	-1395.339604
45.907821	-129.522629	-1395.457747
45.909774	-129.524229	-1392.882386
45.912006	-129.523839	-1388.296324
45.913974	-129.525401	-1390.424545
45.916162	-129.526151	-1391.992924
45.917997	-129.528014	-1388.888725
45.920173	-129.527191	-1388.586182
45.922388	-129.527754	-1387.898312
45.924467	-129.528983	-1385.586824
45.926532	-129.530263	-1384.497512
45.928762	-129.529835	-1379.736842
45.930733	-129.528281	-1379.704672
45.932376	-129.530484	-1376.610116
45.934558	-129.529700	-1374.842837
45.936051	-129.527289	-1378.236594
45.937460	-129.524775	-1378.984929
45.939690	-129.524361	-1374.094377
45.941100	-129.521848	-1372.839800
45.942771	-129.519691	-1377.852705
45.945004	-129.519295	-1372.887687
45.947144	-129.520289	-1373.780105
45.949370	-129.520759	-1372.186413
45.951452	-129.521978	-1370.003104
45.953683	-129.521565	-1364.953442
45.954694	-129.518685	-1371.122633
45.956934	-129.518390	-1374.352342
45.958840	-129.516677	-1372.586114
45.960075	-129.513981	-1371.423715
45.961716	-129.511773	-1371.081777
45.963962	-129.511611	-1372.777358
45.965841	-129.509838	-1376.551498
45.967528	-129.507704	-1380.068445
45.969656	-129.508752	-1381.995934
45.970982	-129.511358	-1385.513439
45.972975	-129.512855	-1383.911505
45.975207	-129.512465	-1378.467000
45.977400	-129.513188	-1380.258598
45.979632	-129.512793	-1374.762547
45.981878	-129.512951	-1368.667505
45.983820	-129.511320	-1369.800929
45.986054	-129.511700	-1371.450889
45.988091	-129.510333	-1367.691157
45.989991	-129.508604	-1370.258362
45.992119	-129.507558	-1372.207079
45.994324	-129.506916	-1370.768799
45.996014	-129.504787	-1367.665177
45.997592	-129.507087	-1373.744485
45.999769	-129.507899	-1373.720821
46.002002	-129.507510	-1367.883046
46.003918	-129.505820	-1368.254823
46.005356	-129.503337	-1367.827632
46.007600	-129.503561	-1365.759947
46.009380	-129.505535	-1369.365585
46.011612	-129.505150	-1363.379550
46.013622	-129.506601	-1361.278598
46.015822	-129.505924	-1360.104012
46.017722	-129.504197	-1360.600489
46.019949	-129.504646	-1368.121824
46.021161	-129.501926	-1369.092897
46.023191	-129.500535	-1366.298109
46.025438	-129.500702	-1367.826408
46.027674	-129.500354	-1367.853947
46.029806	-129.501384	-1370.340365
46.031895	-129.502576	-1359.233993
46.033856	-129.504159	-1357.615026
46.036005	-129.503206	-1355.278453
46.038098	-129.504390	-1352.748425
46.040235	-129.505402	-1352.835554
46.041922	-129.507538	-1354.265360
46.043935	-129.508981	-1357.773132
46.045470	-129.511341	-1351.633056
46.046693	-129.514052	-1346.591243
46.048919	-129.513585	-1340.037175
46.051162	-129.513824	-1344.464770
46.053351	-129.513083	-1341.106750
46.054336	-129.515987	-1341.690433
46.056383	-129.517330	-1341.134952
46.058474	-129.516139	-1342.376140
46.060663	-129.516884	-1342.052807
46.062377	-129.514791	-1342.293228
46.064600	-129.514302	-1335.438919
46.066731	-129.513266	-1336.060574
46.068413	-129.511121	-1341.062017
46.070637	-129.510645	-1334.074951
46.072848	-129.510050	-1333.088562
46.074990	-129.509060	-1333.352592
46.076848	-129.510880	-1337.711767
46.079072	-129.510395	-1330.553910
46.080940	-129.508595	-1334.018186
46.083164	-129.508118	-1326.782126
46.084762	-129.510393	-1329.618968
46.086984	-129.509901	-1322.323976
46.089175	-129.509166	-1320.880822
46.091398	-129.508676	-1313.530507
46.093185	-129.510637	-1306.468093
46.094806	-129.508396	-1307.527339
46.096708	-129.506673	-1316.747888
46.098632	-129.508342	-1306.039058
46.100565	-129.506706	-1325.327587
46.102622	-129.508015	-1328.579210
46.103982	-129.510590	-1326.727818
46.106186	-129.509942	-1324.716164
46.108397	-129.509342	-1323.030060
46.110217	-129.507442	-1325.486071
46.112203	-129.508962	-1324.034124
46.113966	-129.510970	-1322.057003
46.116183	-129.510419	-1321.222550
46.118322	-129.509416	-1322.066826
46.120539	-129.508882	-1313.954872
46.122653	-129.507776	-1314.965203
46.124674	-129.509197	-1317.028647
46.126647	-129.507642	-1317.630960
46.128804	-129.508560	-1320.795548
46.130067	-129.505884	-1324.187390
46.132184	-129.506979	-1320.410931
46.134401	-129.506438	-1311.900313
46.136230	-129.508320	-1314.008717
46.137845	-129.510572	-1318.846880
46.138398	-129.513709	-1317.910578
46.140646	-129.513580	-1313.591950
46.142855	-129.512980	-1304.894969
46.145064	-129.512367	-1302.867842
46.147203	-129.513365	-1298.504896
46.149344	-129.512368	-1299.064723
46.151448	-129.511225	-1302.315056
46.153696	-129.511110	-1300.295323
46.155573	-129.509326	-1299.297858
46.157238	-129.511503	-1297.994253
46.159409	-129.512353	-1294.886263
46.160878	-129.509903	-1300.196630
46.162915	-129.511275	-1297.761547
46.165121	-129.510647	-1288.432361
46.166737	-129.508396	-1291.670602
46.168879	-129.509384	-1289.481333
46.171088	-129.508773	-1293.121811
46.172591	-129.506364	-1292.929433
46.174798	-129.505752	-1283.261485
46.176994	-129.506453	-1282.870858
46.179151	-129.505531	-1283.691523
46.180886	-129.503476	-1296.202848
46.183094	-129.502869	-1286.172890
46.183867	-129.499828	-1284.496276
46.185524	-129.497636	-1285.057045
46.187760	-129.497990	-1284.805293
46.189301	-129.495631	-1286.628423
46.190852	-129.493285	-1286.414648
46.193089	-129.493630	-1287.048045
46.195033	-129.492001	-1288.714107
46.197043	-129.490546	-1288.673615
46.198803	-129.488530	-1294.459880
46.200602	-129.490476	-1295.513710
46.202817	-129.489932	-1284.570930
46.205049	-129.490337	-1282.380092
46.207202	-129.489395	-1283.254461
46.209403	-129.488729	-1283.323309
46.211383	-129.487193	-1288.275750
46.213106	-129.485109	-1289.991584
46.215330	-129.484625	-1291.218833
46.217243	-129.486324	-1301.955523
46.219364	-129.487402	-1299.307080
46.221580	-129.486843	-1301.361110
46.223204	-129.489085	-1296.886658
46.224748	-129.491441	-1300.595467
46.226614	-129.489630	-1303.048664
46.228863	-129.489662	-1304.338676
46.231039	-129.488841	-1304.692384
46.232906	-129.487033	-1307.373212
46.234652	-129.484988	-1303.763982
46.236274	-129.487201	-1333.114046
46.238262	-129.488718	-1331.120687
46.240511	-129.488610	-1328.820742
46.242495	-129.490136	-1323.994641
46.243233	-129.493198	-1328.925350
46.245044	-129.495120	-1332.495536
46.246976	-129.496782	-1334.240523
46.248502	-129.499165	-1333.777650
46.250612	-129.500287	-1335.979909
46.251888	-129.502956	-1343.744861
46.253766	-129.504741	-1340.313028
46.255937	-129.503910	-1325.987745
46.258107	-129.503078	-1311.652680
46.259903	-129.501125	-1312.977554
46.262140	-129.500796	-1316.791072
46.264135	-129.499299	-1310.105722
46.266148	-129.497852	-1305.947235
46.268305	-129.496930	-1302.033959
46.270543	-129.497246	-1296.033251
46.272687	-129.496265	-1300.800714
46.274785	-129.497434	-1303.025112
46.276974	-129.498177	-1299.010260
46.279220	-129.498001	-1294.754276
46.281457	-129.497665	-1289.977438
46.283703	-129.497486	-1288.599360
46.285743	-129.498854	-1288.306969
46.287926	-129.498070	-1285.016922
46.289729	-129.496130	-1287.190427
46.291836	-129.494993	-1291.113647
46.293993	-129.494101	-1273.970988
46.295692	-129.491974	-1270.943973
46.297853	-129.491099	-1253.610429
46.299503	-129.488894	-1251.862771
46.301281	-129.486906	-1252.318870
46.303449	-129.486069	-1234.526123
46.305027	-129.483756	-1233.528014
46.307239	-129.483167	-1236.501082
46.309305	-129.481883	-1238.020173
46.311500	-129.481174	-1237.427776
46.313592	-129.482367	-1236.484454
46.315052	-129.479909	-1254.988624
46.317074	-129.481330	-1253.120368
46.319061	-129.482852	-1250.053623
46.321219	-129.481972	-1229.928672
46.321992	-129.478923	-1227.479801
46.324158	-129.478086	-1207.186119
46.326313	-129.479019	-1205.684290
46.328523	-129.478417	-1207.240193
46.329400	-129.475427	-1209.226549
46.331316	-129.473726	-1214.917627
46.333561	-129.473929	-1216.626124
46.335778	-129.474478	-1214.467499
46.337717	-129.472831	-1213.412624
46.339964	-129.472854	-1225.129892
46.342124	-129.472001	-1201.604844
46.343640	-129.469602	-1196.770168
46.345426	-129.471576	-1194.058693
46.347531	-129.472722	-1193.809355
46.349767	-129.472368	-1190.179910
46.351806	-129.470997	-1188.883877
46.353874	-129.472277	-1188.076993
46.355622	-129.474321	-1192.134334
46.357747	-129.473314	-1165.892631
46.359802	-129.474635	-1170.162973
46.361916	-129.473580	-1143.368322
46.364164	-129.473469	-1146.681020
46.365681	-129.475867	-1141.635689
46.367905	-129.475387	-1145.572667
46.369991	-129.474227	-1117.168122
46.371594	-129.471947	-1120.266026
46.372338	-129.468881	-1121.589725
46.373685	-129.466278	-1124.085119
46.375016	-129.463658	-1124.564970
46.377206	-129.464399	-1123.446707
46.379268	-129.463100	-1119.815480
46.381514	-129.463241	-1112.789698
46.382764	-129.460539	-1116.114438
46.385011	-129.460400	-1115.827639
46.385928	-129.457431	-1115.791743
46.388112	-129.458208	-1112.340053
46.390252	-129.459205	-1113.563366
46.391715	-129.456735	-1115.007154
46.393336	-129.454482	-1114.065586
46.395459	-129.453544	-1073.641618
46.395678	-129.450308	-1075.012949
46.397888	-129.449703	-1076.728893
46.398381	-129.446531	-1078.539373
46.398519	-129.443286	-1077.090728
46.399570	-129.440421	-1094.710404
46.400063	-129.437249	-1098.444891
46.400345	-129.434023	-1102.356503
46.401184	-129.431007	-1106.384669
46.402570	-129.428445	-1106.937507
46.404178	-129.426173	-1108.947681
46.405444	-129.423485	-1106.031450
46.407662	-129.422943	-1108.642883
46.409849	-129.423214	-1053.781717
46.412039	-129.422521	-1074.721942
46.414287	-129.422611	-1076.863123
46.416081	-129.420650	-1072.355761
46.418329	-129.420757	-1073.727635
46.419582	-129.418055	-1076.464071
46.420544	-129.415116	-1080.503623
46.422109	-129.412780	-1076.523421
46.423508	-129.410233	-1077.811762
46.425549	-129.408868	-1082.779406
46.427383	-129.406983	-1083.038219
46.429210	-129.408565	-1002.535771
46.431153	-129.410201	-1008.339873
46.432960	-129.411770	-920.858530
46.434782	-129.413677	-916.754041
46.436574	-129.415200	-821.265782
46.438366	-129.416724	-725.769148
46.440158	-129.418247	-630.264138
46.441950	-129.419771	-534.750753
46.443506	-129.422083	-566.908072
46.445460	-129.423693	-564.449937
46.447121	-129.424873	-422.239529
46.448781	-129.426053	-280.022486
46.450570	-129.428025	-279.083640
46.452337	-129.430037	-279.112887
46.452201	-129.428780	-49.006439
46.452166	-129.428458	10.000000
